reading:../../blast/closdiff.prot.fa  cutoff:1e-08
GJED-3407-MONOMER	423
GJED-1969-MONOMER	85
GJED-1344-MONOMER	386
GJED-398-MONOMER	87
GJED-1557-MONOMER	175
GJED-3031-MONOMER	539
GJED-2185-MONOMER	67
GJED-2841-MONOMER	220
GJED-706-MONOMER	440
GJED-1067-MONOMER	147
GJED-3143-MONOMER	252
GJED-3230-MONOMER	592
GJED-2410-MONOMER	301
GJED-2009-MONOMER	332
GJED-639-MONOMER	58
GJED-3030-MONOMER	242
GJED-1968-MONOMER	226
GJED-207-MONOMER	279
GJED-3570-MONOMER	102
GJED-271-MONOMER	179
GJED-2083-MONOMER	67
GJED-2409-MONOMER	394
GJED-1555-MONOMER	53
GJED-1653-MONOMER	405
GJED-1721-MONOMER	112
GJED-3228-MONOMER	262
GJED-3029-MONOMER	1451
GJED-2839-MONOMER	91
GJED-704-MONOMER	218
GJED-3563-MONOMER	352
GJED-3142-MONOMER	155
GJED-3065-MONOMER	132
GJED-2008-MONOMER	212
GJED-2690-MONOMER	132
GJED-3227-MONOMER	277
GJED-1063-MONOMER	73
GJED-1720-MONOMER	123
GJED-1062-MONOMER	326
GJED-703-MONOMER	233
GJED-1651-MONOMER	263
GJED-3226-MONOMER	209
GJED-1605-MONOMER	416
GJED-2838-MONOMER	103
GJED-1553-MONOMER	275
GJED-2407-MONOMER	330
GJED-1167-MONOMER	201
GJED-3027-MONOMER	209
GJED-1240-MONOMER	140
GJED-3141-MONOMER	160
GJED-2904-MONOMER	248
GJED-529-MONOMER	157
GJED-1650-MONOMER	362
GJED-2564-MONOMER	310
GJED-1649-MONOMER	412
GJED-3224-MONOMER	352
GJED-2182-MONOMER	454
GJED-2458-MONOMER	174
GJED-2244-MONOMER	266
GJED-263-MONOMER	97
GJED-1648-MONOMER	358
GJED-2953-MONOMER	142
GJED-2405-MONOMER	173
GJED-701-MONOMER	259
GJED-1807-MONOMER	286
GJED-3554-MONOMER	364
GJED-1332-MONOMER	73
GJED-262-MONOMER	67
GJED-3025-MONOMER	208
GJED-2243-MONOMER	243
GJED-3062-MONOMER	209
GJED-111-MONOMER	175
GJED-1165-MONOMER	355
GJED-1329-MONOMER	151
GJED-1480-MONOMER	322
GJED-1549-MONOMER	275
GJED-2563-MONOMER	310
GJED-2404-MONOMER	258
GJED-261-MONOMER	83
GJED-1718-MONOMER	455
GJED-1328-MONOMER	86
GJED-2902-MONOMER	448
GJED-2181-MONOMER	163
GJED-3139-MONOMER	293
GJED-1327-MONOMER	39
GJED-2079-MONOMER	193
GJED-260-MONOMER	356
GJED-2457-MONOMER	272
GJED-1326-MONOMER	1725
GJED-1646-MONOMER	520
GJED-1054-MONOMER	186
GJED-2951-MONOMER	687
GJED-3551-MONOMER	251
GJED-2685-MONOMER	221
GJED-699-MONOMER	71
GJED-521-MONOMER	170
GJED-634-MONOMER	189
GJED-2351-MONOMER	389
GJED-2950-MONOMER	188
GJED-2771-MONOMER	362
GJED-2684-MONOMER	476
GJED-3220-MONOMER	57
GJED-520-MONOMER	85
GJED-107-MONOMER	458
GJED-1547-MONOMER	136
GJED-1477-MONOMER	343
GJED-1893-MONOMER	385
GJED-2562-MONOMER	66
GJED-3060-MONOMER	163
GJED-2949-MONOMER	173
GJED-2131-MONOMER	163
GJED-519-MONOMER	247
GJED-2456-MONOMER	103
GJED-3548-MONOMER	462
GJED-698-MONOMER	235
GJED-2901-MONOMER	466
GJED-843-MONOMER	336
GJED-1961-MONOMER	222
GJED-1051-MONOMER	395
GJED-3022-MONOMER	292
GJED-2401-MONOMER	83
GJED-3137-MONOMER	189
GJED-3547-MONOMER	317
GJED-1321-MONOMER	108
GJED-842-MONOMER	78
GJED-3546-MONOMER	74
GJED-2234-MONOMER	116
GJED-255-MONOMER	326
GJED-2561-MONOMER	446
GJED-1162-MONOMER	291
GJED-3545-MONOMER	170
GJED-1234-MONOMER	95
GJED-2900-MONOMER	478
GJED-841-MONOMER	114
GJED-104-MONOMER	131
GJED-1936-MONOMER	426
GJED-2005-MONOMER	237
GJED-2233-MONOMER	62
GJED-1319-MONOMER	140
GJED-2130-MONOMER	315
GJED-3544-MONOMER	284
GJED-1318-MONOMER	826
GJED-1317-MONOMER	55
GJED-3370-MONOMER	297
GJED-2899-MONOMER	314
GJED-1232-MONOMER	723
GJED-1316-MONOMER	148
GJED-1892-MONOMER	210
GJED-3135-MONOMER	435
GJED-1315-MONOMER	142
GJED-1471-MONOMER	298
GJED-1314-MONOMER	354
GJED-1935-MONOMER	448
GJED-1959-MONOMER	213
GJED-2346-MONOMER	119
GJED-1231-MONOMER	85
GJED-1313-MONOMER	147
GJED-1801-MONOMER	87
GJED-914-MONOMER	347
GJED-2489-MONOMER	158
GJED-2004-MONOMER	188
GJED-1312-MONOMER	146
GJED-2177-MONOMER	150
GJED-2754-MONOMER	215
GJED-2226-MONOMER	107
GJED-3055-MONOMER	275
GJED-1800-MONOMER	81
GJED-2559-MONOMER	204
GJED-2074-MONOMER	274
GJED-1891-MONOMER	452
GJED-3215-MONOMER	143
GJED-630-MONOMER	162
GJED-2225-MONOMER	233
GJED-1520-MONOMER	79
GJED-617-MONOMER	1736
GJED-913-MONOMER	179
GJED-2344-MONOMER	430
GJED-1799-MONOMER	122
GJED-1934-MONOMER	379
GJED-1540-MONOMER	169
GJED-2176-MONOMER	267
GJED-1468-MONOMER	304
GJED-1309-MONOMER	168
GJED-2940-MONOMER	399
GJED-1519-MONOMER	253
GJED-1041-MONOMER	247
GJED-629-MONOMER	137
GJED-1539-MONOMER	324
GJED-1156-MONOMER	288
GJED-1637-MONOMER	206
GJED-2753-MONOMER	169
GJED-2897-MONOMER	155
GJED-1467-MONOMER	215
GJED-2343-MONOMER	212
GJED-2487-MONOMER	116
GJED-1308-MONOMER	138
GJED-3366-MONOMER	353
GJED-1957-MONOMER	54
GJED-1538-MONOMER	150
GJED-1797-MONOMER	115
GJED-1517-MONOMER	251
GJED-3534-MONOMER	288
GJED-2003-MONOMER	551
GJED-628-MONOMER	67
GJED-2342-MONOMER	280
GJED-1861-MONOMER	69
GJED-95-MONOMER	157
GJED-3533-MONOMER	122
GJED-1537-MONOMER	159
GJED-3131-MONOMER	334
GJED-1037-MONOMER	69
GJED-1516-MONOMER	289
GJED-71-MONOMER	137
GJED-3531-MONOMER	127
GJED-246-MONOMER	346
GJED-1853-MONOMER	244
GJED-3053-MONOMER	301
GJED-2222-MONOMER	140
GJED-500-MONOMER	238
GJED-2451-MONOMER	116
GJED-614-MONOMER	95
GJED-1598-MONOMER	210
GJED-2764-MONOMER	220
GJED-1795-MONOMER	222
GJED-3530-MONOMER	305
GJED-1304-MONOMER	392
GJED-1464-MONOMER	49
GJED-498-MONOMER	704
GJED-777-MONOMER	124
GJED-1794-MONOMER	126
GJED-613-MONOMER	91
GJED-2340-MONOMER	89
GJED-2763-MONOMER	337
GJED-1152-MONOMER	145
GJED-2375-MONOMER	80
GJED-496-MONOMER	120
GJED-22-MONOMER	116
GJED-3052-MONOMER	75
GJED-1033-MONOMER	405
GJED-689-MONOMER	89
GJED-495-MONOMER	154
GJED-832-MONOMER	451
GJED-1032-MONOMER	301
GJED-2002-MONOMER	205
GJED-1031-MONOMER	146
GJED-1533-MONOMER	190
GJED-2936-MONOMER	162
GJED-1792-MONOMER	358
GJED-2390-MONOMER	255
GJED-3525-MONOMER	142
GJED-688-MONOMER	81
GJED-3051-MONOMER	150
GJED-3524-MONOMER	303
GJED-2068-MONOMER	170
GJED-1532-MONOMER	190
GJED-1029-MONOMER	66
GJED-2554-MONOMER	431
GJED-1297-MONOMER	356
GJED-1028-MONOMER	59
GJED-1851-MONOMER	115
GJED-687-MONOMER	186
GJED-2372-MONOMER	153
GJED-1296-MONOMER	352
GJED-2748-MONOMER	102
GJED-1531-MONOMER	388
GJED-1027-MONOMER	68
GJED-2484-MONOMER	184
GJED-3362-MONOMER	271
GJED-1133-MONOMER	82
GJED-1931-MONOMER	228
GJED-1026-MONOMER	141
GJED-2663-MONOMER	133
GJED-488-MONOMER	102
GJED-1530-MONOMER	145
GJED-2449-MONOMER	228
GJED-2388-MONOMER	245
GJED-1858-MONOMER	152
GJED-2747-MONOMER	182
GJED-1954-MONOMER	161
GJED-1529-MONOMER	225
GJED-3519-MONOMER	285
GJED-1024-MONOMER	334
GJED-2662-MONOMER	97
GJED-2387-MONOMER	491
GJED-623-MONOMER	73
GJED-829-MONOMER	239
GJED-1292-MONOMER	123
GJED-2552-MONOMER	646
GJED-485-MONOMER	223
GJED-2757-MONOMER	277
GJED-2386-MONOMER	337
GJED-1930-MONOMER	291
GJED-622-MONOMER	178
GJED-2551-MONOMER	89
GJED-1953-MONOMER	132
GJED-1146-MONOMER	120
GJED-1527-MONOMER	257
GJED-1849-MONOMER	102
GJED-2660-MONOMER	157
GJED-8-MONOMER	86
GJED-2550-MONOMER	454
GJED-606-MONOMER	207
GJED-346-MONOMER	366
GJED-2385-MONOMER	268
GJED-2659-MONOMER	262
GJED-1526-MONOMER	168
GJED-621-MONOMER	437
GJED-2482-MONOMER	174
GJED-7-MONOMER	98
GJED-1219-MONOMER	114
GJED-482-MONOMER	67
GJED-827-MONOMER	128
GJED-81-MONOMER	725
GJED-2549-MONOMER	346
GJED-2212-MONOMER	417
GJED-1785-MONOMER	272
GJED-1455-MONOMER	158
GJED-1856-MONOMER	127
GJED-481-MONOMER	344
GJED-2756-MONOMER	458
GJED-620-MONOMER	146
GJED-80-MONOMER	364
GJED-1848-MONOMER	248
GJED-2111-MONOMER	376
GJED-1015-MONOMER	180
GJED-826-MONOMER	125
GJED-604-MONOMER	228
GJED-2548-MONOMER	202
GJED-236-MONOMER	172
GJED-3508-MONOMER	175
GJED-1784-MONOMER	233
GJED-1454-MONOMER	400
GJED-2481-MONOMER	639
GJED-3507-MONOMER	180
GJED-619-MONOMER	131
GJED-2743-MONOMER	478
GJED-1502-MONOMER	188
GJED-603-MONOMER	345
GJED-2820-MONOMER	243
GJED-343-MONOMER	331
GJED-2059-MONOMER	99
GJED-2210-MONOMER	246
GJED-2655-MONOMER	354
GJED-825-MONOMER	222
GJED-3506-MONOMER	152
GJED-477-MONOMER	109
GJED-1501-MONOMER	69
GJED-2366-MONOMER	199
GJED-1594-MONOMER	394
GJED-2382-MONOMER	252
GJED-2742-MONOMER	284
GJED-2546-MONOMER	152
GJED-2329-MONOMER	69
GJED-1928-MONOMER	463
GJED-2652-MONOMER	457
GJED-2328-MONOMER	286
GJED-3503-MONOMER	205
GJED-2545-MONOMER	85
GJED-1008-MONOMER	350
GJED-1703-MONOMER	151
GJED-1499-MONOMER	346
GJED-1279-MONOMER	593
GJED-2168-MONOMER	673
GJED-2818-MONOMER	163
GJED-3502-MONOMER	138
GJED-2741-MONOMER	107
GJED-823-MONOMER	225
GJED-2326-MONOMER	168
GJED-1998-MONOMER	361
GJED-768-MONOMER	170
GJED-2325-MONOMER	222
GJED-2645-MONOMER	663
GJED-3201-MONOMER	226
GJED-338-MONOMER	111
GJED-599-MONOMER	200
GJED-1927-MONOMER	195
GJED-2644-MONOMER	106
GJED-3120-MONOMER	266
GJED-1002-MONOMER	276
GJED-2740-MONOMER	209
GJED-3499-MONOMER	66
GJED-598-MONOMER	263
GJED-2167-MONOMER	290
GJED-2540-MONOMER	266
GJED-2539-MONOMER	111
GJED-767-MONOMER	293
GJED-2928-MONOMER	102
GJED-2322-MONOMER	234
GJED-597-MONOMER	253
GJED-900-MONOMER	309
GJED-1000-MONOMER	637
GJED-3497-MONOMER	305
GJED-1779-MONOMER	435
GJED-2321-MONOMER	160
GJED-1121-MONOMER	174
GJED-2204-MONOMER	185
GJED-1996-MONOMER	192
GJED-3349-MONOMER	153
GJED-1444-MONOMER	155
GJED-2537-MONOMER	280
GJED-3267-MONOMER	285
GJED-1926-MONOMER	263
GJED-229-MONOMER	365
GJED-1591-MONOMER	89
GJED-899-MONOMER	149
GJED-2203-MONOMER	347
GJED-333-MONOMER	130
GJED-466-MONOMER	172
GJED-820-MONOMER	211
GJED-2478-MONOMER	246
GJED-1949-MONOMER	112
GJED-3266-MONOMER	372
GJED-1778-MONOMER	152
GJED-3197-MONOMER	290
GJED-1212-MONOMER	82
GJED-1442-MONOMER	198
GJED-765-MONOMER	116
GJED-3493-MONOMER	312
GJED-3004-MONOMER	215
GJED-2886-MONOMER	289
GJED-2640-MONOMER	287
GJED-1590-MONOMER	250
GJED-3003-MONOMER	359
GJED-898-MONOMER	326
GJED-1119-MONOMER	426
GJED-3196-MONOMER	147
GJED-594-MONOMER	282
GJED-1777-MONOMER	125
GJED-991-MONOMER	324
GJED-1270-MONOMER	81
GJED-2107-MONOMER	105
GJED-227-MONOMER	172
GJED-2735-MONOMER	161
GJED-2638-MONOMER	282
GJED-897-MONOMER	286
GJED-3195-MONOMER	194
GJED-764-MONOMER	138
GJED-1438-MONOMER	236
GJED-3342-MONOMER	364
GJED-729-MONOMER	202
GJED-3000-MONOMER	134
GJED-1437-MONOMER	52
GJED-1994-MONOMER	97
GJED-675-MONOMER	396
GJED-3264-MONOMER	315
GJED-1694-MONOMER	242
GJED-327-MONOMER	142
GJED-2925-MONOMER	368
GJED-3486-MONOMER	241
GJED-3341-MONOMER	144
GJED-2858-MONOMER	304
GJED-460-MONOMER	287
GJED-3193-MONOMER	121
GJED-2313-MONOMER	139
GJED-763-MONOMER	63
GJED-1775-MONOMER	1417
GJED-2732-MONOMER	126
GJED-2106-MONOMER	319
GJED-1692-MONOMER	187
GJED-3483-MONOMER	304
GJED-2634-MONOMER	621
GJED-1432-MONOMER	142
GJED-3115-MONOMER	83
GJED-2996-MONOMER	402
GJED-1588-MONOMER	164
GJED-459-MONOMER	310
GJED-3192-MONOMER	105
GJED-1904-MONOMER	248
GJED-3482-MONOMER	211
GJED-1266-MONOMER	281
GJED-1774-MONOMER	389
GJED-816-MONOMER	232
GJED-3114-MONOMER	259
GJED-1115-MONOMER	424
GJED-457-MONOMER	163
GJED-3191-MONOMER	568
GJED-3160-MONOMER	284
GJED-2105-MONOMER	261
GJED-892-MONOMER	209
GJED-456-MONOMER	190
GJED-1992-MONOMER	155
GJED-981-MONOMER	229
GJED-2857-MONOMER	233
GJED-3113-MONOMER	216
GJED-2163-MONOMER	225
GJED-2729-MONOMER	1987
GJED-980-MONOMER	635
GJED-455-MONOMER	386
GJED-2631-MONOMER	217
GJED-1903-MONOMER	148
GJED-1947-MONOMER	251
GJED-1687-MONOMER	87
GJED-979-MONOMER	228
GJED-3259-MONOMER	199
GJED-454-MONOMER	313
GJED-2474-MONOMER	582
GJED-1264-MONOMER	32
GJED-1113-MONOMER	419
GJED-978-MONOMER	229
GJED-2989-MONOMER	208
GJED-1686-MONOMER	227
GJED-3258-MONOMER	133
GJED-3112-MONOMER	170
GJED-813-MONOMER	133
GJED-2305-MONOMER	233
GJED-2198-MONOMER	115
GJED-2856-MONOMER	773
GJED-586-MONOMER	187
GJED-1685-MONOMER	310
GJED-2439-MONOMER	239
GJED-3470-MONOMER	290
GJED-2045-MONOMER	103
GJED-3336-MONOMER	180
GJED-812-MONOMER	311
GJED-2103-MONOMER	142
GJED-450-MONOMER	243
GJED-1770-MONOMER	233
GJED-3469-MONOMER	247
GJED-1989-MONOMER	157
GJED-1420-MONOMER	148
GJED-2303-MONOMER	340
GJED-3256-MONOMER	232
GJED-1110-MONOMER	122
GJED-2921-MONOMER	343
GJED-2044-MONOMER	166
GJED-3468-MONOMER	75
GJED-2627-MONOMER	222
GJED-1621-MONOMER	308
GJED-2197-MONOMER	344
GJED-449-MONOMER	83
GJED-2302-MONOMER	102
GJED-220-MONOMER	245
GJED-3255-MONOMER	182
GJED-2043-MONOMER	334
GJED-1418-MONOMER	363
GJED-1988-MONOMER	254
GJED-3335-MONOMER	220
GJED-2626-MONOMER	161
GJED-2301-MONOMER	142
GJED-448-MONOMER	139
GJED-2855-MONOMER	183
GJED-1107-MONOMER	105
GJED-1769-MONOMER	88
GJED-1837-MONOMER	51
GJED-2920-MONOMER	326
GJED-447-MONOMER	1685
GJED-2042-MONOMER	240
GJED-810-MONOMER	154
GJED-971-MONOMER	160
GJED-1681-MONOMER	274
GJED-3334-MONOMER	147
GJED-2722-MONOMER	235
GJED-884-MONOMER	132
GJED-1414-MONOMER	365
GJED-1768-MONOMER	139
GJED-1104-MONOMER	233
GJED-2622-MONOMER	129
GJED-2195-MONOMER	511
GJED-1413-MONOMER	235
GJED-809-MONOMER	280
GJED-883-MONOMER	74
GJED-312-MONOMER	71
GJED-3463-MONOMER	76
GJED-2471-MONOMER	371
GJED-577-MONOMER	218
GJED-2296-MONOMER	110
GJED-3333-MONOMER	147
GJED-1619-MONOMER	422
GJED-2854-MONOMER	326
GJED-576-MONOMER	136
GJED-442-MONOMER	113
GJED-3462-MONOMER	176
GJED-2295-MONOMER	66
GJED-1101-MONOMER	380
GJED-1582-MONOMER	265
GJED-881-MONOMER	511
GJED-2040-MONOMER	422
GJED-1202-MONOMER	75
GJED-3461-MONOMER	236
GJED-2804-MONOMER	204
GJED-1100-MONOMER	263
GJED-2099-MONOMER	83
GJED-3107-MONOMER	216
GJED-967-MONOMER	280
GJED-720-MONOMER	291
GJED-880-MONOMER	154
GJED-2853-MONOMER	92
GJED-2918-MONOMER	267
GJED-3460-MONOMER	165
GJED-573-MONOMER	265
GJED-2293-MONOMER	152
GJED-879-MONOMER	306
GJED-1405-MONOMER	233
GJED-1676-MONOMER	326
GJED-1618-MONOMER	270
GJED-665-MONOMER	135
GJED-3087-MONOMER	161
GJED-3331-MONOMER	180
GJED-966-MONOMER	776
GJED-2717-MONOMER	176
GJED-738-MONOMER	186
GJED-1581-MONOMER	179
GJED-2917-MONOMER	376
GJED-2874-MONOMER	246
GJED-3459-MONOMER	53
GJED-1765-MONOMER	270
GJED-1257-MONOMER	93
GJED-2291-MONOMER	74
GJED-570-MONOMER	287
GJED-3330-MONOMER	247
GJED-2716-MONOMER	352
GJED-2290-MONOMER	187
GJED-1183-MONOMER	114
GJED-937-MONOMER	412
GJED-3404-MONOMER	265
GJED-437-MONOMER	250
GJED-1400-MONOMER	362
GJED-3456-MONOMER	88
GJED-1399-MONOMER	269
GJED-963-MONOMER	227
GJED-1763-MONOMER	153
GJED-2585-MONOMER	115
GJED-1398-MONOMER	288
GJED-962-MONOMER	87
GJED-1572-MONOMER	287
GJED-1397-MONOMER	229
GJED-664-MONOMER	162
GJED-1199-MONOMER	122
GJED-2287-MONOMER	161
GJED-1182-MONOMER	127
GJED-3168-MONOMER	232
GJED-1396-MONOMER	123
GJED-1736-MONOMER	107
GJED-3328-MONOMER	191
GJED-2615-MONOMER	153
GJED-875-MONOMER	284
GJED-392-MONOMER	159
GJED-3084-MONOMER	179
GJED-2783-MONOMER	641
GJED-2800-MONOMER	691
GJED-302-MONOMER	78
GJED-2516-MONOMER	293
GJED-1393-MONOMER	489
GJED-2861-MONOMER	305
GJED-2018-MONOMER	240
GJED-1735-MONOMER	89
GJED-2614-MONOMER	155
GJED-3449-MONOMER	142
GJED-1181-MONOMER	83
GJED-663-MONOMER	302
GJED-2871-MONOMER	208
GJED-2097-MONOMER	389
GJED-1392-MONOMER	463
GJED-2469-MONOMER	402
GJED-2851-MONOMER	57
GJED-2916-MONOMER	469
GJED-1391-MONOMER	96
GJED-1734-MONOMER	93
GJED-1907-MONOMER	141
GJED-300-MONOMER	194
GJED-430-MONOMER	590
GJED-2782-MONOMER	273
GJED-1944-MONOMER	96
GJED-1092-MONOMER	162
GJED-3326-MONOMER	417
GJED-1617-MONOMER	399
GJED-1916-MONOMER	399
GJED-2850-MONOMER	259
GJED-2870-MONOMER	209
GJED-429-MONOMER	309
GJED-299-MONOMER	291
GJED-1670-MONOMER	251
GJED-3153-MONOMER	81
GJED-1732-MONOMER	88
GJED-3444-MONOMER	205
GJED-3395-MONOMER	570
GJED-3176-MONOMER	169
GJED-3325-MONOMER	243
GJED-428-MONOMER	62
GJED-2781-MONOMER	255
GJED-662-MONOMER	66
GJED-931-MONOMER	501
GJED-2860-MONOMER	245
GJED-1255-MONOMER	153
GJED-3594-MONOMER	61
GJED-2095-MONOMER	419
GJED-1385-MONOMER	412
GJED-3175-MONOMER	71
GJED-1669-MONOMER	105
GJED-1570-MONOMER	188
GJED-3152-MONOMER	288
GJED-750-MONOMER	224
GJED-1828-MONOMER	247
GJED-1384-MONOMER	261
GJED-2191-MONOMER	118
GJED-1906-MONOMER	106
GJED-3049-MONOMER	256
GJED-1179-MONOMER	223
GJED-1383-MONOMER	44
GJED-930-MONOMER	116
GJED-716-MONOMER	181
GJED-2577-MONOMER	232
GJED-1087-MONOMER	55
GJED-954-MONOMER	644
GJED-3391-MONOMER	512
GJED-3439-MONOMER	93
GJED-1194-MONOMER	151
GJED-2576-MONOMER	224
GJED-3435-MONOMER	63
GJED-295-MONOMER	246
GJED-1380-MONOMER	224
GJED-2093-MONOMER	355
GJED-3244-MONOMER	172
GJED-3047-MONOMER	280
GJED-2847-MONOMER	463
GJED-1577-MONOMER	212
GJED-731-MONOMER	872
GJED-213-MONOMER	71
GJED-3389-MONOMER	260
GJED-715-MONOMER	118
GJED-3079-MONOMER	450
GJED-560-MONOMER	120
GJED-3434-MONOMER	469
GJED-423-MONOMER	257
GJED-1826-MONOMER	565
GJED-869-MONOMER	164
GJED-136-MONOMER	143
GJED-2276-MONOMER	359
GJED-1085-MONOMER	191
GJED-2604-MONOMER	392
GJED-3174-MONOMER	221
GJED-294-MONOMER	542
GJED-145-MONOMER	122
GJED-1178-MONOMER	475
GJED-2421-MONOMER	151
GJED-1978-MONOMER	212
GJED-3322-MONOMER	241
GJED-3046-MONOMER	66
GJED-1869-MONOMER	116
GJED-3433-MONOMER	234
GJED-3591-MONOMER	462
GJED-3388-MONOMER	216
GJED-2030-MONOMER	456
GJED-748-MONOMER	210
GJED-1193-MONOMER	190
GJED-2707-MONOMER	279
GJED-2603-MONOMER	300
GJED-1614-MONOMER	118
GJED-2967-MONOMER	871
GJED-1377-MONOMER	269
GJED-1667-MONOMER	485
GJED-2466-MONOMER	305
GJED-2092-MONOMER	636
GJED-3098-MONOMER	806
GJED-293-MONOMER	94
GJED-1084-MONOMER	197
GJED-3432-MONOMER	311
GJED-3387-MONOMER	186
GJED-801-MONOMER	770
GJED-660-MONOMER	296
GJED-1253-MONOMER	607
GJED-868-MONOMER	157
GJED-558-MONOMER	303
GJED-1376-MONOMER	744
GJED-2143-MONOMER	179
GJED-2867-MONOMER	319
GJED-2511-MONOMER	146
GJED-1752-MONOMER	329
GJED-2274-MONOMER	290
GJED-2602-MONOMER	270
GJED-3590-MONOMER	631
GJED-2846-MONOMER	309
GJED-3078-MONOMER	369
GJED-3431-MONOMER	297
GJED-3164-MONOMER	305
GJED-3386-MONOMER	1128
GJED-714-MONOMER	64
GJED-381-MONOMER	130
GJED-1375-MONOMER	281
GJED-951-MONOMER	313
GJED-292-MONOMER	496
GJED-1083-MONOMER	189
GJED-417-MONOMER	795
GJED-3321-MONOMER	309
GJED-2706-MONOMER	396
GJED-1874-MONOMER	454
GJED-1374-MONOMER	577
GJED-2601-MONOMER	319
GJED-1177-MONOMER	273
GJED-212-MONOMER	202
GJED-2793-MONOMER	533
GJED-3242-MONOMER	471
GJED-867-MONOMER	331
GJED-747-MONOMER	558
GJED-1905-MONOMER	227
GJED-1373-MONOMER	451
GJED-1751-MONOMER	425
GJED-2574-MONOMER	386
GJED-3589-MONOMER	242
GJED-1824-MONOMER	279
